id,customer_id,amount,currency,status,failure_reason,event_type,days_overdue,created_at
3844e022-3d2a-44f3-96c6-d6c7b7977f4a,beaddd4b-3e94-463d-aa81-b29759204289,2543.91,INR,failed,card_declined,subscription_failed,18,2026-06-01T08:38:51.175565+00:00
9602c6a5-e620-4a8d-a382-e6302661182d,c6f1cc4a-2439-4680-891f-798582314d8d,1302.94,INR,success,,payment_success,0,2026-08-03T03:22:51.175565+00:00
3104dd49-1bbb-4596-871a-919c04bbc906,9dac9565-9b54-468d-af00-78890c22ce4f,1749.56,INR,success,,payment_success,0,2026-08-21T14:55:51.175565+00:00
a942981a-1398-42a4-8ba5-7a91c08adb31,03c123c0-f309-4f10-a383-e3f80bdbe559,6942.06,INR,abandoned,checkout_abandoned,checkout_abandoned,4,2026-08-20T20:24:51.175565+00:00
46a56229-1167-48d4-85c1-ec075a279a13,c11b1859-d95a-45a8-aed0-467a1df1daee,2648.12,INR,overdue,payment_overdue,invoice_overdue,7,2026-08-19T11:45:51.175565+00:00
2fd3f52a-3a09-4ca6-b330-27e8110e41f2,217cf56d-5d6b-49f9-b2e1-68ec5113c99a,4916.89,INR,failed,insufficient_funds,payment_failed,14,2026-07-25T23:49:51.175565+00:00
d0987939-2088-412f-b057-ed792c8b621d,e1dbcd5e-d9ec-4859-a3f8-b3da4e9f03e5,2274.6,INR,success,,payment_success,0,2026-07-07T15:55:51.175565+00:00
589605ce-1b33-4c44-b9f1-dfc01f8bcc1e,d70ee6be-5af1-4331-b34c-adbff250b583,1880.93,INR,success,,payment_success,0,2026-08-16T15:57:51.175565+00:00
c6a0e7a2-15e0-4e56-947a-d85b2712a177,9136ae70-21ca-4e4b-a10e-5e813cc8d26b,6747.1,INR,success,,payment_success,0,2026-06-26T17:48:51.175565+00:00
146fa2d8-caa6-49e1-931b-095f815dfd35,506e391c-5d9e-4021-b12b-7f3c6ffc9996,2581.56,INR,success,,payment_success,0,2026-06-03T04:08:51.175565+00:00
3aad38a7-9640-4872-a605-bf19c74297e7,14268afa-fd2a-43d1-b367-17fab0130132,709.07,INR,abandoned,checkout_abandoned,checkout_abandoned,6,2026-08-22T10:07:51.175565+00:00
bfe7cd5f-9a16-4f4f-9f78-951aba68854d,58bba544-d9ba-4a33-87bc-dfcaea7ee392,6501.83,INR,success,,payment_success,0,2026-08-19T17:03:51.175565+00:00
d676c977-88eb-49ea-97e7-ed0245302074,d19aed5a-9483-43dc-a2e7-979c2fd4e1af,7638.55,INR,success,,payment_success,0,2026-07-21T08:32:51.175565+00:00
1b7563f5-244b-4098-8966-4cb7667ca071,d1004ec0-8779-401a-8a46-b305afaf5c64,4418.57,INR,success,,payment_success,0,2026-07-09T18:30:51.175565+00:00
f2fd25f1-5f26-4714-936c-b5b4b937e447,aae1ac97-494d-4502-9e59-ac95db13eac7,4736.25,INR,success,,payment_success,0,2026-08-18T20:38:51.175565+00:00
e56c4393-8557-4ac0-8444-cb89fe52ad18,1fa8820c-43a3-492b-b15d-acfd5cc2de8e,905.59,INR,success,,payment_success,0,2026-08-10T10:22:51.175565+00:00
cbeb6664-c61b-421f-998a-4119c46a492b,a1b03c63-c0c0-446e-be8b-953c573f8f85,5301.13,INR,success,,payment_success,0,2026-07-04T04:00:51.175565+00:00
a2dc9b1e-d821-455e-8b52-b511350facdf,487c69a4-a6e5-42a9-adcd-f275ac57d22f,2387.9,INR,failed,card_declined,payment_failed,24,2026-07-24T15:18:51.175565+00:00
85f7d94a-7e27-450a-b1b4-4d35677de632,9e25a8fe-4265-42b1-af47-541d313807d5,932.17,INR,success,,payment_success,0,2026-06-11T14:15:51.175565+00:00
c8a5c452-2cf1-43d2-a09a-3ba48a0f842b,fd9bc37e-15e6-4174-8396-6a2a76adaeb9,5364.16,INR,success,,payment_success,0,2026-05-30T06:50:51.175565+00:00
588b8021-efed-4f2b-805d-71e3d0f001d9,6cbcff97-c795-4820-9299-353ca2eaa567,3800.56,INR,success,,payment_success,0,2026-07-10T03:19:51.175565+00:00
560af8a7-3364-437d-b4e8-2defca3ce38d,06c2e2e1-b0cb-48f4-8688-87343e35d80d,1548.94,INR,success,,payment_success,0,2026-06-21T09:01:51.175565+00:00
d902b722-c2a8-4aa8-8b97-afeb9b5ef814,507ecb9f-ea6b-41e2-95d8-82fa788214fb,1743.85,INR,success,,payment_success,0,2026-06-24T16:26:51.175565+00:00
4a0438b6-18e4-4fa0-a2cc-4d79f06e2446,77822c9a-7234-4d63-a19b-44dc8cac0b49,3362.77,INR,success,,payment_success,0,2026-08-14T07:04:51.175565+00:00
9e8957ec-1556-41ce-bae3-3f4025cffad5,3a941f06-4356-44d7-8127-f6d3607fd633,3311.3,INR,success,,payment_success,0,2026-06-12T03:59:51.175565+00:00
eb64b724-7d69-4dc4-87ab-03ea6f04cfd6,7d7491ef-6ff3-41c4-8542-e66181d51895,1372.84,INR,success,,payment_success,0,2026-07-16T07:52:51.175565+00:00
625b460a-5a87-45df-add5-16629d5b5a60,889a3dd0-aa3c-4300-9590-4f5f74ec87c3,3656.46,INR,success,,payment_success,0,2026-07-09T07:11:51.175565+00:00
15a84f1c-6439-4f71-8519-1cb0bddda434,b77df413-e5a6-436b-9a95-f76b49ca7f51,2409.74,INR,abandoned,checkout_abandoned,checkout_abandoned,8,2026-07-26T12:11:51.175565+00:00
64069598-2c4f-4829-9728-366b525bbcc2,d9e08616-e0d3-403b-a065-4c649249c2ab,1138.08,INR,success,,payment_success,0,2026-06-20T00:53:51.175565+00:00
556bd4dd-8820-45f5-8ba6-36d6a253ce4d,9af0f775-be0e-473c-8fc0-48ebfe7ec537,45492.0,INR,failed,card_declined,payment_failed,13,2026-08-21T13:33:51.175565+00:00
de898867-eed8-49af-8f8b-9bab710f891a,6b938319-2f48-45ee-a700-21d4b6e6bcc3,2181.38,INR,success,,payment_success,0,2026-07-06T14:03:51.175565+00:00
2b660106-a609-46c0-b65d-68f016e16fc8,afa47321-e61c-42db-9557-00fcff943ab2,7608.19,INR,success,,payment_success,0,2026-08-16T02:07:51.175565+00:00
5358fac9-75c2-4ea8-b5ff-a6d2b2b37368,f8317e23-bea3-47bb-9f6d-771b108fa1b1,3510.76,INR,success,,payment_success,0,2026-08-20T12:03:51.175565+00:00
1645e756-6d07-42cb-abc1-a47d8441c4d1,3a759333-85df-48fd-a6e5-a3b5f76c7d1f,8322.35,INR,success,,payment_success,0,2026-06-14T20:56:51.175565+00:00
f24ce802-9c31-4cd1-8e35-760627242ba8,48108277-cf73-4995-975b-f131b2e7f877,499.0,INR,failed,insufficient_funds,payment_failed,3,2026-07-04T08:22:51.175565+00:00
926e53d3-234d-4d21-9fd9-d4c5210b8048,13d48cde-b742-4c60-8c98-8df0bc4da12c,1502.45,INR,success,,payment_success,0,2026-07-30T09:05:51.175565+00:00
d45cfd41-4f98-4b04-98c8-56a941a0420d,a46f4117-ddff-46fb-8b3c-fcbf07fcde6c,2960.09,INR,success,,payment_success,0,2026-07-09T05:34:51.175565+00:00
c242ca35-0780-427b-a100-de2dec4f57e7,499bff5d-e7ea-48c2-8099-9e462c3f45ad,17674.6,INR,success,,payment_success,0,2026-06-15T18:07:51.175565+00:00
99390ceb-ad25-4cbc-be0f-5c0977919d8c,1052908d-0dde-434f-aaf0-6bda4e8ac540,967.4,INR,success,,payment_success,0,2026-06-16T23:58:51.175565+00:00
cb381357-d8ad-49d7-949b-4d28dd282401,710c2eea-0381-4db8-b809-0e0db51448c2,9699.42,INR,success,,payment_success,0,2026-07-19T02:14:51.175565+00:00
5a71ec72-97ba-416d-a78a-5508ad1b45c3,49c52072-924a-4267-b4df-11395ab8866a,2904.81,INR,success,,payment_success,0,2026-07-31T22:24:51.175565+00:00
43c16dfd-74ed-4dbc-875b-829d2fd50c7b,f0192c76-af93-4123-b974-3d5e1272f118,4975.34,INR,success,,payment_success,0,2026-07-17T10:19:51.175565+00:00
c3b24c17-8c0a-4138-956d-aa675affc22d,6b55caed-231d-4040-a182-9f33ff41fee0,2480.85,INR,success,,payment_success,0,2026-06-29T06:48:51.175565+00:00
728cdddd-c4e3-40be-90cc-609e7eb52e9e,f530e95b-a3a1-403b-abd5-3b8da97443a6,4183.23,INR,success,,payment_success,0,2026-07-23T03:23:51.175565+00:00
e2eab74a-2d58-48bd-8b65-a70a23713731,88bcf3ab-5e82-4c41-aa87-4c870d2e46f6,4074.97,INR,success,,payment_success,0,2026-06-09T06:19:51.175565+00:00
37a41b34-1336-4a55-9353-4e3fa821a584,2394348a-151e-4f14-b465-c5c9ce4c4fce,1308.04,INR,success,,payment_success,0,2026-07-01T17:48:51.175565+00:00
7993d6ae-3f24-43fc-9f57-f7a216f03c5f,55369618-6f0e-4016-b939-f22f00a332a6,499.0,INR,failed,insufficient_funds,payment_failed,1,2026-08-04T22:10:51.175565+00:00
ef8d44d0-3698-45ac-8b59-739728db33b4,07365d73-bd26-4eba-85cd-c8a85af0d80b,499.0,INR,success,,payment_success,0,2026-07-27T01:30:51.175565+00:00
8398ad7a-9c56-4b55-945d-4995f8075d02,048444c4-e7d4-402a-93e3-11f04bad4823,12369.64,INR,success,,payment_success,0,2026-06-29T14:55:51.175565+00:00
cdd74adf-d222-4457-89aa-db29e71044da,714ace5a-9b7d-41db-a15f-27a2b78f1a54,3090.48,INR,success,,payment_success,0,2026-07-04T12:31:51.175565+00:00
864e71fd-44ae-4bdf-ae19-6cb504bddc5b,0544fb92-d50d-49e4-af04-e4658fdefebc,2026.81,INR,success,,payment_success,0,2026-08-05T12:08:51.175565+00:00
336b540f-fcfb-4bbc-8166-cf9093bfd776,32a3ad9e-bd46-40a4-9fbc-fe290f25ef49,2041.91,INR,success,,payment_success,0,2026-08-09T09:00:51.175565+00:00
9a0e6b0b-090d-48e4-9488-25b95d2fc98e,0412e632-3ad3-4774-8708-07faba729709,776.58,INR,abandoned,checkout_abandoned,checkout_abandoned,9,2026-06-14T00:36:51.175565+00:00
0ae255c6-dd17-48ed-b9cd-b76762ae71af,02cfd3ca-f330-4489-aee9-2140ba842480,2057.16,INR,failed,insufficient_funds,payment_failed,5,2026-08-09T14:27:51.175565+00:00
f0bf8c0f-1e93-4f4d-b835-fbfc43e56af8,d7b33483-389a-4246-bd39-75631e6dd8d0,3885.0,INR,success,,payment_success,0,2026-06-19T12:21:51.175565+00:00
217bf391-17fe-4571-a038-e0762ae04465,7829b38b-0dff-4266-8ecf-ce194d509f5a,5731.64,INR,failed,insufficient_funds,payment_failed,28,2026-08-19T14:03:51.175565+00:00
52c2f331-e4c4-4455-93c5-bcab64b68ff9,8037d6d0-bf99-4f7f-945e-5790e8115d14,3998.38,INR,success,,payment_success,0,2026-08-08T16:00:51.175565+00:00
dec78b89-7199-4112-b8dc-8e9cf18dd45e,ba4d2452-3954-4b40-be6c-bef0e215a35e,1115.09,INR,failed,gateway_timeout,payment_failed,26,2026-06-22T00:35:51.175565+00:00
d7e199e4-033f-44b2-a87f-679a7dff7b1e,603f8ced-7b15-4086-b199-d58705b62ca7,1119.83,INR,failed,expired_card,subscription_failed,5,2026-06-11T21:18:51.175565+00:00
799ee179-f471-4718-bb8a-f8cc89db2b83,f29a81cb-0464-4332-b2c0-5d4753e9ee8c,2036.38,INR,success,,payment_success,0,2026-06-07T19:21:51.175565+00:00
96fe2599-f44f-4c76-8fed-4e1ef35d3c02,a8d8f342-d17c-42dc-8ebe-bcdfbf0e60e7,7237.21,INR,success,,payment_success,0,2026-08-05T08:39:51.175565+00:00
eeaec1a6-b7b2-4851-b7eb-b78a3e5c1cc5,b7b210d9-37e4-473f-b115-d94bd8a8bbd4,2614.31,INR,success,,payment_success,0,2026-06-30T10:01:51.175565+00:00
5729bf98-dd8a-40fd-b3de-04da550c9d57,8536464f-87c1-4171-8ba7-d3a07462136c,3449.48,INR,success,,payment_success,0,2026-08-18T19:05:51.175565+00:00
6b30258f-ca88-40d1-abce-535b33576006,a323d262-045e-4571-9258-486cd3c03598,1610.33,INR,success,,payment_success,0,2026-07-26T10:26:51.175565+00:00
9e915982-0e30-4914-9153-c9b18c00d663,d3e58c41-8088-4bc6-b27e-4d884815aadd,4083.75,INR,success,,payment_success,0,2026-06-30T23:36:51.175565+00:00
cd0157a0-0d23-48c5-9ec5-833287b6a581,92013dac-e89f-4ce3-933d-5ac56453a8e7,1337.23,INR,success,,payment_success,0,2026-07-30T11:45:51.175565+00:00
68df4fc9-accb-430c-90c8-98d1d4e9697e,f5dc25df-b95e-458e-bb4e-407d6ea9b001,3546.78,INR,success,,payment_success,0,2026-05-26T15:52:51.175565+00:00
502232dc-3c2a-485d-b292-15c13c627adb,3dd7dce3-9b79-4f50-88e4-9a13639c640f,1017.55,INR,success,,payment_success,0,2026-05-27T09:22:51.175565+00:00
a791f921-7aff-48cb-a2f9-14ad63cc0fd4,735bd69f-deec-46c6-b739-4ed9c1f375e6,4509.81,INR,success,,payment_success,0,2026-05-30T20:44:51.175565+00:00
69cfba6f-5ffb-4eb4-82c2-da7593e52e35,292bba3c-bd2b-4433-9076-6ac00677e016,5090.25,INR,overdue,payment_overdue,invoice_overdue,20,2026-06-13T16:26:51.175565+00:00
1aadd207-99a0-4de5-9209-b57a66e4fdb8,2b83a723-5a4d-45b8-9428-5c9a61f2ad5b,2668.11,INR,success,,payment_success,0,2026-08-04T18:51:51.175565+00:00
062191a7-e168-445f-ad56-9024f53c66dd,17ba5ceb-1b3c-47fd-9f76-55daf2fda9fa,10729.85,INR,failed,gateway_timeout,subscription_failed,13,2026-07-26T10:34:51.175565+00:00
d093347f-7266-4afe-b51e-7e5c35604c1a,911480e5-08aa-44f0-b11f-59766f2259e8,2329.38,INR,failed,card_declined,payment_failed,11,2026-06-04T17:16:51.175565+00:00
e44be4f5-8a70-418e-9092-591e8c520831,2edc1a6c-839e-4e0b-8de3-94af57b9ead4,1220.23,INR,success,,payment_success,0,2026-06-21T12:31:51.175565+00:00
f216bf7c-8ee9-4324-94a0-726e449d2227,cf8e2693-5304-4753-b23e-b96a4ae4503a,6149.18,INR,success,,payment_success,0,2026-08-02T05:44:51.175565+00:00
d8131583-7e12-488d-99bf-3bfcc78efad3,e14d5fd5-0c33-40b1-a07d-6fea2b635133,1332.87,INR,success,,payment_success,0,2026-08-10T08:29:51.175565+00:00
204ba97f-517c-487a-a6ed-5e00566c36c0,e4cdd568-eacc-4e35-8849-23cc06f9384c,2264.55,INR,failed,card_declined,payment_failed,19,2026-07-17T07:05:51.175565+00:00
9291fa0e-4b90-4d19-be3f-c34a17b509d4,ebbd8ae0-0567-451d-b7a6-a2dfac3d1cc9,6315.99,INR,success,,payment_success,0,2026-07-27T17:14:51.175565+00:00
3f9f14dc-b8f4-424a-a7fe-b66b623c73cf,621c5836-450a-451f-a92d-1c2daf7280b2,1058.95,INR,failed,insufficient_funds,payment_failed,18,2026-08-15T20:06:51.175565+00:00
d17de59f-8394-4f8a-8c52-ecbe1592a521,a369b80b-7dac-4809-bbeb-afd66c42d90f,6165.79,INR,success,,payment_success,0,2026-08-20T04:30:51.175565+00:00
bf69f211-698e-4e4b-b06e-20f187e62291,59f74774-8c60-4c79-a380-b302320018fb,542.92,INR,success,,payment_success,0,2026-07-23T02:02:51.175565+00:00
158b92ea-3ad0-4f8e-b3a8-f8a892ad5d95,e1a5268b-0107-4087-a0d1-b4cfef7e4b74,921.67,INR,success,,payment_success,0,2026-06-28T09:30:51.175565+00:00
03b3e910-990a-4a90-9ba4-e3262c6cb1d0,d1b932af-e45a-479e-8c65-b23874c5f42f,2277.58,INR,success,,payment_success,0,2026-07-19T15:30:51.175565+00:00
dd335e4d-71c8-4561-8414-f1e48dc189ec,16fe8b27-5a1a-421e-a808-8dc24ee94444,1191.47,INR,success,,payment_success,0,2026-06-10T01:13:51.175565+00:00
eac49887-80f4-478e-b46f-b5872cc0645d,aa594153-1db6-4071-a1cf-5692908748d5,2065.05,INR,success,,payment_success,0,2026-07-09T13:12:51.175565+00:00
6d6ba0e4-725b-4b41-8e86-509e5c457125,52ebe6f3-5973-4b7f-bf7a-cd0c07940948,1893.4,INR,overdue,payment_overdue,invoice_overdue,10,2026-06-14T20:25:51.175565+00:00
0a9e7614-4617-4ff9-8b95-95dccbe727af,1f49eecc-960e-46cc-9ff4-8fee0e44543e,2689.27,INR,success,,payment_success,0,2026-08-16T04:35:51.175565+00:00
9687a0d4-964b-4890-9ded-680e8cdcee2e,c79d4aac-1382-4b9b-ad33-e1006bfa092c,2067.07,INR,success,,payment_success,0,2026-07-04T15:35:51.175565+00:00
2f866d71-8572-41e2-9485-73d2c86413a7,4f6cd5ab-929f-44c4-8741-2508f9104bac,1879.86,INR,success,,payment_success,0,2026-07-17T04:10:51.175565+00:00
eb3d840f-b589-4dcf-9c78-5a837d163cb6,e05e2214-d692-4c25-90a4-24e55bfc510c,8522.25,INR,success,,payment_success,0,2026-07-14T07:24:51.175565+00:00
15557369-42a1-446e-a0cf-d47c7201b9f1,ff2e36c5-5ee3-4fcd-beee-aa8820d61ae0,1941.54,INR,failed,card_declined,payment_failed,21,2026-06-07T19:28:51.175565+00:00
509ee79b-5f79-4a62-9335-f4f4fefe6cb4,bf810b0f-6bcb-4603-b798-e3df22406c73,2497.8,INR,success,,payment_success,0,2026-07-05T22:23:51.175565+00:00
d5a2a5a2-049e-47d3-adf9-1f5ce4e753b1,a468cf18-372d-4d69-bb9d-3d09ce573be4,2480.37,INR,success,,payment_success,0,2026-07-24T22:46:51.175565+00:00
79c33994-ee16-4ec1-ae7c-1485da832bc4,7a026bc2-d0ad-446c-b894-f7a30f3a4174,831.96,INR,success,,payment_success,0,2026-07-07T09:37:51.175565+00:00
58beaa63-6834-4fbd-963a-70857531b8ae,14007bc4-6117-4889-ae1e-40902d0aabe1,2925.0,INR,success,,payment_success,0,2026-06-25T01:38:51.175565+00:00
6136b1b3-7041-4047-b0e5-64ef70c19a52,5f514b6b-d7df-495e-896a-e42512e46633,12685.6,INR,success,,payment_success,0,2026-07-10T20:58:51.175565+00:00
16ce8441-d4c0-40f1-a98d-f1c93e53a511,c2b1aff8-f810-4fd5-93ef-a55ebe4b79ee,3132.0,INR,success,,payment_success,0,2026-07-21T13:31:51.175565+00:00
54ebde3e-53ca-42ee-acef-36292487fa1a,1e97f5ad-46c2-4703-8f6f-bb33843e3c3a,4997.39,INR,success,,payment_success,0,2026-05-25T00:45:51.175565+00:00
7f591a12-ddf3-4ff9-9d6c-1c71b730f006,f728badf-c5f3-45fd-8c34-03967002cbb0,772.09,INR,success,,payment_success,0,2026-08-13T19:01:51.175565+00:00
d36596dc-f78a-49c5-a34e-d90eb0c80046,e52f5426-6d47-4806-b4de-97a18cf887bb,1064.37,INR,success,,payment_success,0,2026-06-25T10:44:51.175565+00:00
fd60ffc5-14dd-4df6-b350-af4c1a1d3323,3dce72a3-a25a-4843-b5c6-d97507e418fe,3474.08,INR,success,,payment_success,0,2026-06-15T10:10:51.175565+00:00
450624fa-1fdc-4ddf-afc5-14269ab25d30,547a3310-ddb6-4301-bff4-99e5ea18a08d,1715.21,INR,failed,expired_card,payment_failed,16,2026-08-20T03:04:51.175565+00:00
5d010287-282a-4352-b385-5c5c0b6c5a79,8fc174bb-d55b-4098-8223-d5ef8c4e148e,4013.18,INR,overdue,payment_overdue,invoice_overdue,10,2026-07-17T11:08:51.175565+00:00
6099f0b5-4948-4353-8ea9-d53c27b2e890,a19085c4-5a29-48ce-b407-723a0d7d8bc4,5762.66,INR,success,,payment_success,0,2026-06-12T02:03:51.175565+00:00
09c77afe-453e-49cc-83d6-1b0231f4a885,b2628d3e-d3e5-4ba1-81f5-5925a250cf86,794.49,INR,success,,payment_success,0,2026-06-22T02:14:51.175565+00:00
2103db0c-ef30-4e31-b4a1-db184aa92d5a,0dc17ba5-8609-4ab4-8bf8-d1d1d224f5bb,2547.93,INR,success,,payment_success,0,2026-07-16T08:47:51.175565+00:00
7a2a7fa5-042e-455f-9c8f-7115f8155af3,4604008d-a26b-4213-8e6d-4606d0ed89e6,7084.36,INR,success,,payment_success,0,2026-07-04T18:03:51.175565+00:00
0d0f0f3c-b0a9-4fdb-95d2-f7413b3bc780,303151cd-be1e-44c5-a700-10483e92008f,1396.91,INR,success,,payment_success,0,2026-08-15T23:06:51.175565+00:00
55f1119b-0a61-4b61-9a73-13353b8db5db,7ea1f5b2-67a9-432d-b4ef-abf26a7a8772,1855.32,INR,success,,payment_success,0,2026-08-06T20:43:51.175565+00:00
d31145a3-0d67-451d-a104-2bc826047b5d,eecdf93e-5e95-4a2f-b39e-8d2d8c8183cd,4474.0,INR,abandoned,checkout_abandoned,checkout_abandoned,11,2026-06-11T00:33:51.175565+00:00
8df38c70-5ee3-41fc-9ebc-d9696f4388af,8e8332a7-b1e2-4468-9658-328615bfeeb4,8592.63,INR,success,,payment_success,0,2026-06-30T15:14:51.175565+00:00
bf1f161d-102b-4ee2-8eb1-54f265488de3,e776756e-9b7a-426e-b061-5c60ee0bcc4b,3139.62,INR,success,,payment_success,0,2026-07-01T10:27:51.175565+00:00
02fe9c40-bf38-4eff-bfc2-5b8f22e32cdf,0d27c26c-7563-4a92-b040-5037914d8078,1557.11,INR,failed,insufficient_funds,payment_failed,3,2026-06-22T13:50:51.175565+00:00
fc225b49-e046-41b4-af9d-4afe704a5fae,0e551e2d-0778-4c78-9196-7e24b6a621db,938.16,INR,success,,payment_success,0,2026-06-26T13:19:51.175565+00:00
998cac49-ec09-4668-a15a-4303aac8a229,20801e58-0d24-4de1-b583-818a72b5a7ae,6983.27,INR,success,,payment_success,0,2026-08-22T13:44:51.175565+00:00
14cf6132-ca13-4d48-8f2a-2c278ea70cec,fb0deaa4-2c66-46d8-921e-41148f24516c,1128.82,INR,success,,payment_success,0,2026-08-11T08:36:51.175565+00:00
33fa45af-19b3-4a2b-90f4-dafddca5cf19,cc5e4664-5758-4b00-a90d-0e7f5dac5893,2596.37,INR,success,,payment_success,0,2026-08-15T00:57:51.175565+00:00
3b43a6b4-536f-458b-838e-8fdf50eea145,256e4705-7435-44a0-8dcc-20386862e16f,2527.32,INR,success,,payment_success,0,2026-05-30T14:21:51.175565+00:00
e24a69c4-20f8-4fac-8f2f-5e42edf0cfea,8731ffe8-721a-43dd-b4b1-cf4599c0a8a5,6495.83,INR,abandoned,checkout_abandoned,checkout_abandoned,6,2026-06-20T10:35:51.175565+00:00
c8a0c61d-e478-475e-ac42-e7f80d9fe98f,9609515b-b9ed-4cb1-84bd-c37a9ef18607,2267.08,INR,success,,payment_success,0,2026-08-18T09:47:51.175565+00:00
74d95bf2-055b-42b9-a0b4-5b3198e9a02a,4d585783-7398-4d58-9754-6a1c3495b5bf,2624.89,INR,abandoned,checkout_abandoned,checkout_abandoned,3,2026-07-04T13:03:51.175565+00:00
64bcb0ce-2c4c-4abf-a50f-d94ed255a86e,3bbb2e39-775b-41de-94d2-8c483fcd8cfb,980.99,INR,failed,insufficient_funds,payment_failed,12,2026-07-21T09:03:51.175565+00:00
d68e4fb9-a59b-4228-ba8a-716ac3e611ec,3e2c9d64-e481-4145-ba31-28a4f2fc367a,14496.49,INR,success,,payment_success,0,2026-07-07T16:54:51.175565+00:00
017c8e5c-102e-49de-b478-7e956d0ad45f,482b5ee8-1e9c-4555-a774-07f2b0d29abb,3440.23,INR,success,,payment_success,0,2026-06-10T15:25:51.175565+00:00
b583bc97-8262-439d-b5cd-65ec58d6bcd8,6179effc-0288-4f37-b748-0332f8d9d06b,1332.02,INR,success,,payment_success,0,2026-06-05T21:46:51.175565+00:00
8983fea4-6aeb-470f-ab56-6f03f9a5dff8,a4419a18-3c99-4906-a7f1-b17780eaf2c4,4112.81,INR,overdue,payment_overdue,invoice_overdue,43,2026-08-22T15:30:51.175565+00:00
b181d31c-bba7-4975-ad5f-9cc08fff7379,e3e11393-87b6-48f3-bf1f-8b238e26f140,9664.5,INR,success,,payment_success,0,2026-07-22T08:53:51.175565+00:00
e895b7ca-78cf-4c98-a931-556c98b7228f,eee1e893-bf5e-47c6-a3f7-28f3895782ab,4777.02,INR,success,,payment_success,0,2026-07-30T15:18:51.175565+00:00
98c157d5-747f-43f7-aacc-304f2d14483d,de2090d0-33c3-4cbf-b9fb-b484751075d2,5225.74,INR,success,,payment_success,0,2026-07-06T09:59:51.175565+00:00
bab088a9-8c74-4386-b763-be2ba1e16ab2,2a2fc6ef-7327-410e-a3d1-51cacd5b5613,2680.54,INR,success,,payment_success,0,2026-07-21T13:21:51.175565+00:00
093442a4-036f-4538-a2e3-3c29b19de6e4,8370916f-6921-435a-823c-be879df0431b,4733.99,INR,abandoned,checkout_abandoned,checkout_abandoned,14,2026-08-01T09:17:51.175565+00:00
a3383748-7d54-476a-a25c-827172e95f7a,10a982c4-dd5c-4689-adfd-297bd07b23aa,1273.88,INR,success,,payment_success,0,2026-07-22T01:51:51.175565+00:00
cd9fb45b-a4af-4e2e-ab74-294d1ec87825,24f872bd-6c60-4159-9a94-61477b3c5739,7354.4,INR,success,,payment_success,0,2026-06-13T16:30:51.175565+00:00
7ce694e0-a067-4f3d-b267-3346afbda17a,5d41b745-d96b-45ec-9efa-d15aac808350,17788.03,INR,abandoned,checkout_abandoned,checkout_abandoned,14,2026-07-31T17:51:51.175565+00:00
88eda64b-72d8-4b03-99b7-dbfef15d6c13,89de5d1c-b7fd-4c1a-baf6-b6e1ca7c5706,6734.19,INR,failed,insufficient_funds,payment_failed,22,2026-08-18T19:54:51.175565+00:00
b33b6751-8e2a-495f-8e0f-1004c0515333,7aa1642b-9905-41df-95b0-0256df9dce2d,1417.96,INR,success,,payment_success,0,2026-08-04T15:13:51.175565+00:00
04856634-baa1-4e20-ac56-93c9b6894ffe,137f4586-ee7e-43ac-b791-09e24a993cbc,3069.66,INR,success,,payment_success,0,2026-08-04T09:09:51.175565+00:00
897391a7-f0cc-4168-b996-f5b477d2ef50,a1e17af9-cd06-429a-87e4-fb9d03750ba6,6547.29,INR,success,,payment_success,0,2026-06-27T20:22:51.175565+00:00
20fa35e5-339a-403a-b6db-085800a7f4a1,fab1870e-0c43-49f9-8157-a407f660c3a5,1225.0,INR,success,,payment_success,0,2026-06-06T12:46:51.175565+00:00
86359e0c-389c-4738-8c15-dc36e8da2eb6,363ee45e-3d6d-446c-9193-4f713633eaa5,4753.81,INR,success,,payment_success,0,2026-05-26T06:22:51.175565+00:00
6ce78302-aabb-412b-b8a4-918285bec76f,eef232f4-3583-48bf-ac81-36692003c6b1,530.77,INR,success,,payment_success,0,2026-06-24T08:02:51.175565+00:00
70c5968b-31cc-4a6e-b8a9-686373910c29,bed78dbf-8d21-427e-81b3-6d8d450040f3,15755.25,INR,success,,payment_success,0,2026-05-30T08:04:51.175565+00:00
29c595ee-55da-4eda-8171-ddc645949c1a,ea7ee84a-82b3-4370-a7c2-c905717e707e,1203.36,INR,success,,payment_success,0,2026-05-26T22:21:51.175565+00:00
1d8cc016-1ceb-4bd5-8ec0-7ce0c6431d3b,a847a2ca-9a6d-4fe4-889a-86df3f3b0287,4912.99,INR,abandoned,checkout_abandoned,checkout_abandoned,3,2026-07-12T14:22:51.175565+00:00
5ac0204f-ce11-442f-9669-5f37aa8fce8e,3dd2aa83-0e08-4d44-a3cd-00522adfd321,1483.1,INR,success,,payment_success,0,2026-07-30T12:47:51.175565+00:00
4a3f76f4-fd9b-45ee-aea5-a034741bce2a,1b4c89e7-ef7e-4693-920a-71bbe829604e,499.0,INR,failed,insufficient_funds,payment_failed,4,2026-06-23T09:45:51.175565+00:00
2cea5e76-8998-42e9-9537-9b9979b3c398,eec2f15a-dfa7-4e55-b295-a4ebc457d3c6,586.17,INR,failed,bank_error,payment_failed,5,2026-08-01T06:31:51.175565+00:00
